##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	ERR1795072_2.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1361900
Sequences flagged as poor quality	0
Sequence length	35-251
%GC	56
>>END_MODULE
>>Per base sequence quality	warn
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2111	235-239	-0.2167362167497231
2111	240-244	9.730529322808934E-4
2111	245-249	0.18650899574794977
2111	250-251	0.06878495070431612
2112	1	0.2055001539899557
2112	2	0.21532325072220004
2112	3	0.19876971482252515
2112	4	0.06462058568474305
2112	5	0.12839510605297022
2112	6	0.06294551946898252
2112	7	0.21304529540367412
2112	8	-0.04836606269735455
2112	9	0.1644633407678242
2112	10-14	0.036757800760888415
2112	15-19	0.11989861263217705
2112	20-24	0.11212200750062351
2112	25-29	0.08091145581506964
2112	30-34	0.07614480119811873
2112	35-39	0.037831812095397765
2112	40-44	0.12846419219960126
2112	45-49	0.218342135869392
2112	50-54	0.27440705345587446
2112	55-59	0.18366721088442262
2112	60-64	0.21537311221714361
2112	65-69	0.1557143301174051
2112	70-74	0.13207000727285134
2112	75-79	-0.0696415911774011
2112	80-84	-0.002371618136400855
2112	85-89	-0.315256883749349
2112	90-94	-0.10348595510546232
2112	95-99	-0.2250080904061491
2112	100-104	-0.34428460380627257
2112	105-109	-0.2240852948508234
2112	110-114	-0.42383512288381553
2112	115-119	-0.30598277053007905
2112	120-124	-0.5831523938577519
2112	125-129	-0.22403866684692275
2112	130-134	-0.5902472673839299
2112	135-139	-0.5840441361182585
2112	140-144	-0.4845482816050506
2112	145-149	-0.4589585128818996
2112	150-154	-0.3765235264805895
2112	155-159	-0.573039617930192
2112	160-164	-0.4787899515541838
2112	165-169	-0.38406837956647877
2112	170-174	-0.3856411812268803
2112	175-179	-0.29360732174225745
2112	180-184	-0.27483301692577555
2112	185-189	-0.2760242706156255
2112	190-194	-0.6863344452353566
2112	195-199	-1.092267658926854
2112	200-204	-0.6262684867865786
2112	205-209	-0.5994527374057093
2112	210-214	-0.9755606909906831
2112	215-219	-1.1413597227786454
2112	220-224	-1.102112299171484
2112	225-229	-0.913836636877722
2112	230-234	-0.9599608935363371
2112	235-239	-1.4813344399748942
2112	240-244	-1.2095323058725285
2112	245-249	-0.956627588732669
2112	250-251	-0.9893809571780636
2113	1	0.19658263249828778
2113	2	0.25435907596425267
2113	3	0.07948006443041322
2113	4	0.11146926361463727
2113	5	0.24689635099987584
2113	6	0.1719066206911961
2113	7	0.3487784725097143
2113	8	0.3622883907625791
2113	9	0.24011723439060262
2113	10-14	0.13104675613876537
2113	15-19	0.021775635665591153
2113	20-24	0.0692174397140306
2113	25-29	-0.023624321859955444
2113	30-34	0.15303107621002
2113	35-39	0.05998655115608642
2113	40-44	0.07294047695246064
2113	45-49	0.20951324966620888
2113	50-54	0.2255693894039723
2113	55-59	0.06403868682642866
2113	60-64	0.23473225522967311
2113	65-69	0.17970707056488777
2113	70-74	0.1960624016542667
2113	75-79	-0.06299724807536933
2113	80-84	0.08539874608213438
2113	85-89	-0.08981475045765563
2113	90-94	0.030648644558112892
2113	95-99	-0.08978334063830573
2113	100-104	0.019496287452319905
2113	105-109	-0.07720980163450974
2113	110-114	-0.08611864136943126
2113	115-119	-0.1035028699969871
2113	120-124	-0.032733582206773804
2113	125-129	0.16738166720728032
2113	130-134	-0.03116513656159725
2113	135-139	-0.20409127508939662
2113	140-144	0.07827579458133727
2113	145-149	0.08101074048578738
2113	150-154	0.1916678150511686
2113	155-159	0.0586736568628794
2113	160-164	-4.098296100778498E-4
2113	165-169	-0.04778898363883144
2113	170-174	-0.05697021095551236
2113	175-179	0.041268461677816504
2113	180-184	-0.027944111210146616
2113	185-189	-0.07775725157448576
2113	190-194	-0.5125972712803915
2113	195-199	-0.801008575068753
2113	200-204	-0.30148480689690516
2113	205-209	-0.40720567377837114
2113	210-214	-0.6464977966009471
2113	215-219	-1.0625830833722105
2113	220-224	-0.7732785445685053
2113	225-229	-0.40103392122215453
2113	230-234	-0.6206751231880006
2113	235-239	-0.8798040688144155
2113	240-244	-0.7733349456089726
2113	245-249	-0.5192713379611575
2113	250-251	-0.5608069621765246
2114	1	0.03429342226925769
2114	2	0.23909499546383017
2114	3	-0.08799300060918824
2114	4	0.05890226706517865
2114	5	0.15112660057496896
2114	6	0.07144121737924536
2114	7	-0.17065754888653828
2114	8	0.2248796825950592
2114	9	0.2043473199469048
2114	10-14	0.06966561132862381
2114	15-19	-0.03287261169113975
2114	20-24	-0.02835982236133816
2114	25-29	-0.18736712399794442
2114	30-34	0.13856171594480315
2114	35-39	0.06538206814988001
2114	40-44	0.07748890587107127
2114	45-49	0.03420293641315908
2114	50-54	0.10810707506981032
2114	55-59	-0.023702491194335096
2114	60-64	-0.023441026260492492
2114	65-69	0.02194983325555455
2114	70-74	0.001001375608971955
2114	75-79	0.06437276360978927
2114	80-84	0.1833542834394919
2114	85-89	-0.09018889520542217
2114	90-94	-0.012999600057419514
2114	95-99	0.108318674227462
2114	100-104	-0.023057378494911518
2114	105-109	-0.03633446674841423
2114	110-114	-0.09717985771656146
2114	115-119	-0.01820666856253439
2114	120-124	-0.02319211313288605
2114	125-129	0.11814452246508012
2114	130-134	0.004938921732872359
2114	135-139	0.09258258404524611
2114	140-144	0.20342873438629994
2114	145-149	0.09054945827694638
2114	150-154	0.09363565070409408
2114	155-159	0.1699811009642005
2114	160-164	0.07278776335141401
2114	165-169	0.01821668962823253
2114	170-174	0.1778860373470934
2114	175-179	0.019121511564932803
2114	180-184	0.017536196584664765
2114	185-189	0.2450286007401452
2114	190-194	0.24335061573703243
2114	195-199	0.10796932550004001
2114	200-204	0.23356674796726296
2114	205-209	0.2505717939425942
2114	210-214	-0.15483917297409633
2114	215-219	-0.14365440077597214
2114	220-224	0.3325755333895941
2114	225-229	0.06209447649607469
2114	230-234	-0.05721306622970346
2114	235-239	0.3317802346813963
2114	240-244	0.2736471722893441
2114	245-249	0.3144735847061284
2114	250-251	-0.004433101905217285
>>END_MODULE
>>Per sequence quality scores	pass
#Quality	Count
2	428.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	13.0
13	109.0
14	194.0
15	730.0
16	1895.0
17	3057.0
18	5083.0
19	7115.0
20	9299.0
21	11216.0
22	13236.0
23	15737.0
24	18279.0
25	21115.0
26	24243.0
27	27840.0
28	31722.0
29	36562.0
30	42731.0
31	50044.0
32	60074.0
33	74495.0
34	96756.0
35	136706.0
36	228526.0
37	365694.0
38	79001.0
>>END_MODULE
>>Per base sequence content	fail
#Base	G	A	T	C
1	46.001166384619005	18.438792718469422	11.540744135758944	24.019296761152635
2	19.30623619141635	17.555851313872044	35.00108705871292	28.136825435998684
3	22.147205377708833	22.437405984111315	27.259098975226813	28.15628966295304
4	15.344935481596389	15.943111573355898	34.11146171202933	34.60049123301838
5	17.702310440464437	33.254668476472524	32.1140647769473	16.928956306115733
6	34.148994617590375	32.883232266252996	17.260803013209234	15.706970102947398
7	28.912603417477555	27.015759413340856	20.67372667230762	23.397910496873973
8	28.688654632632915	30.50720102947398	17.525957199266674	23.27818713862643
9	25.535670215766466	13.85706059324026	18.38847952804024	42.218789662953036
10-14	28.63602042495182	19.11727894514173	23.275836741409297	28.970863888497156
15-19	28.35404620880929	22.921264631222677	21.329237766182484	27.395451393785546
20-24	27.992261317162598	22.084567291872325	22.041217153198893	27.88195423776618
25-29	28.176885018568136	21.93702110656701	21.87200324354816	28.01409063131669
30-34	28.198038593522305	21.889807502467917	21.831973040943918	28.080180863065856
35-39	28.13258226442369	22.015079270271816	21.881207511218058	27.971130954086437
40-44	28.195379264627945	21.897687750092786	21.813561286004095	28.093371699275167
45-49	28.166336666305096	21.85345158105079	21.867566069123903	28.11264568352021
50-54	28.14289086112456	21.89805304998988	21.824784223083764	28.134271865801804
55-59	28.28653086184307	21.77993789562849	21.790616555433083	28.142914687095356
60-64	28.20916835627908	21.84418549360064	21.790019448386463	28.156626701733817
65-69	28.25941061430088	21.88206519641828	21.72088760195211	28.13763658732873
70-74	28.297707180696747	21.778074610975203	21.74559141259125	28.178626795736793
75-79	28.278028683682273	21.777652312470096	21.711674298123658	28.23264470572397
80-84	28.26040984470809	21.816218849173644	21.775409614525	28.14796169159327
85-89	28.31145474222088	21.72068443581648	21.68907334887855	28.278787473084087
90-94	28.27776153437834	21.71741015239289	21.715204626597032	28.289623686631742
95-99	28.281805418333427	21.796770166451832	21.674602862943427	28.246821552271317
100-104	28.354647012466515	21.706347181676218	21.645270694373227	28.293735111484043
105-109	28.312137228687735	21.708040373199406	21.642596259757944	28.337226138354914
110-114	28.333699889702363	21.6997411756252	21.65241706969076	28.31414186498168
115-119	28.390297751145948	21.65938069546208	21.61820305100421	28.33211850238776
120-124	28.378891233407277	21.641293523239828	21.63411436980862	28.345700873544278
125-129	28.30788322852065	21.68484762303394	21.654679519996677	28.352589628448733
130-134	28.40907155310547	21.571051232417716	21.571735604760068	28.44814160971675
135-139	28.37094243462545	21.6119873773705	21.654353798380093	28.362716389623948
140-144	28.385544434976318	21.64110094193973	21.55954877942116	28.413805843662786
145-149	28.43360595133965	21.610466882940337	21.52461250967265	28.431314656047356
150-154	28.39314757742004	21.581243004119894	21.527800618054016	28.497808800406045
155-159	28.416113906962664	21.6041105221625	21.497311887993888	28.482463682880955
160-164	28.412635053170586	21.5068464124537	21.546529211806433	28.533989322569276
165-169	28.43506630660981	21.562185825101864	21.473721689323664	28.529026178964667
170-174	28.35907303089582	21.569922173329147	21.509746750086414	28.56125804568862
175-179	28.48149257436087	21.446891514875972	21.46256343168754	28.609052479075615
180-184	28.428160436741102	21.47140535431466	21.452024012479225	28.64841019646501
185-189	28.463657584455333	21.49867706465426	21.432546325176034	28.605119025714377
190-194	28.489273430546604	21.388709784642472	21.424288601160338	28.69772818365059
195-199	28.468180261658194	21.38558999536648	21.440652664908065	28.70557707806726
200-204	28.466745463221233	21.42773396370577	21.39858644352111	28.706934129551886
205-209	28.501814594736107	21.30660725091786	21.352941895002758	28.838636259343275
210-214	28.505081367298896	21.29909342927245	21.315407340893998	28.880417862534653
215-219	28.459616952278022	21.264290296414416	21.33781312502593	28.93827962628163
220-224	28.524780413674712	21.19303299335514	21.251856133757954	29.030330459212195
225-229	28.549610633727173	21.142078273307174	21.24368410092286	29.06462699204279
230-234	28.470901957310275	21.169953304436113	21.22696452535174	29.132180212901872
235-239	28.53367055928259	21.048373908016725	21.17002362155832	29.24793191114236
240-244	28.52978921602632	20.960911740847127	21.164188951006775	29.345110092119775
245-249	28.705702244155468	21.03922769352689	21.14956233565073	29.105507726666907
250-251	37.08420624362647	25.512232224005178	20.92871623376737	16.47484529860099
>>END_MODULE
>>Per sequence GC content	warn
#GC Content	Count
0	428.0
1	214.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.5
12	1.3333333333333333
13	2.1666666666666665
14	2.1666666666666665
15	3.3333333333333335
16	2.833333333333333
17	4.5
18	7.166666666666666
19	11.5
20	15.333333333333334
21	26.999999999999993
22	44.83333333333335
23	61.166666666666686
24	96.83333333333327
25	164.16666666666666
26	238.0000000000009
27	335.49999999999926
28	498.83333333332797
29	705.0000000000057
30	982.1666666666891
31	1280.8333333333258
32	1606.6666666666126
33	2026.333333333215
34	2434.4999999999877
35	2766.000000000092
36	3152.666666666879
37	3496.16666666699
38	4264.000000000411
39	4939.99999999998
40	5525.666666666249
41	6169.166666665823
42	7016.333333331879
43	8066.4999999978545
44	9042.66666666561
45	10350.500000000691
46	11926.833333336177
47	13532.000000005066
48	15484.00000000789
49	17766.666666671983
50	20552.333333330887
51	23877.16666665444
52	27335.33333331102
53	30707.16666663399
54	34173.33333330264
55	37407.99999998883
56	40650.50000000839
57	43040.50000002311
58	44005.66666669577
59	43804.33333336112
60	42829.33333335484
61	40841.33333334289
62	37559.999999989355
63	33611.33333329831
64	29150.333333304134
65	24401.999999985437
66	19632.666666666708
67	15160.000000008027
68	11295.500000002163
69	8185.99999999764
70	5832.666666666007
71	4026.0000000005584
72	2685.0000000000823
73	1793.6666666665685
74	1188.83333333334
75	780.1666666666819
76	511.3333333333244
77	345.99999999999847
78	237.5000000000019
79	160.00000000000017
80	110.66666666666622
81	78.16666666666666
82	59.166666666666806
83	41.166666666666686
84	28.666666666666632
85	18.333333333333336
86	14.333333333333341
87	12.666666666666671
88	8.999999999999998
89	7.9999999999999964
90	5.333333333333332
91	4.999999999999999
92	4.999999999999999
93	4.666666666666666
94	4.0
95	3.0
96	2.6666666666666665
97	2.6666666666666665
98	1.9999999999999998
99	1.9999999999999998
100	4.0
>>END_MODULE
>>Per base N content	pass
#Base	N-Count
1	0.031426683310081506
2	0.031426683310081506
3	0.031426683310081506
4	0.031426683310081506
5	0.031426683310081506
6	0.031426683310081506
7	0.031426683310081506
8	0.031426683310081506
9	0.031426683310081506
10-14	0.031426683310081506
15-19	0.031426683310081506
20-24	0.031426683310081506
25-29	0.031426683310081506
30-34	0.031426683310081506
35-39	0.006288388739964106
40-44	0.0
45-49	0.0
50-54	0.0
55-59	0.0
60-64	0.0
65-69	0.0
70-74	0.0
75-79	0.0
80-84	0.0
85-89	0.0
90-94	0.0
95-99	0.0
100-104	0.0
105-109	0.0
110-114	0.0
115-119	0.0
120-124	0.0
125-129	0.0
130-134	0.0
135-139	0.0
140-144	0.0
145-149	0.0
150-154	0.0
155-159	0.0
160-164	0.0
165-169	0.0
170-174	0.0
175-179	0.0
180-184	0.0
185-189	0.0
190-194	0.0
195-199	0.0
200-204	0.0
205-209	0.0
210-214	0.0
215-219	0.0
220-224	0.0
225-229	0.0
230-234	0.0
235-239	0.0
240-244	0.0
245-249	0.0
250-251	0.0
>>END_MODULE
>>Sequence Length Distribution	warn
#Length	Count
35-39	1372.0
40-44	1114.0
45-49	1372.0
50-54	1456.0
55-59	1583.0
60-64	1638.0
65-69	1759.0
70-74	1878.0
75-79	2060.0
80-84	2267.0
85-89	2334.0
90-94	2559.0
95-99	2639.0
100-104	2987.0
105-109	3089.0
110-114	3468.0
115-119	3513.0
120-124	3931.0
125-129	4064.0
130-134	4452.0
135-139	4738.0
140-144	4935.0
145-149	5277.0
150-154	5575.0
155-159	5724.0
160-164	6101.0
165-169	6594.0
170-174	7041.0
175-179	7474.0
180-184	7816.0
185-189	8174.0
190-194	8746.0
195-199	9019.0
200-204	9507.0
205-209	10070.0
210-214	10565.0
215-219	11015.0
220-224	11467.0
225-229	11778.0
230-234	12196.0
235-239	13035.0
240-244	13140.0
245-249	87845.0
250-252	1034533.0
>>END_MODULE
>>Sequence Duplication Levels	pass
#Total Deduplicated Percentage	77.07990603164892
#Duplication Level	Percentage of deduplicated	Percentage of total
1	81.14296245355327	62.54491921049502
2	12.975996613761556	20.003771993114704
3	3.581237566582976	8.281243653276803
4	1.263404859319986	3.8953251134525253
5	0.49746944667216125	1.9172449101553284
6	0.2225836567997129	1.0294036410181597
7	0.11947787552744342	0.6446540392961467
8	0.06446185450231227	0.3974970950131244
9	0.03567892980169188	0.24751157007817876
>10	0.09643987382135889	0.9976200457650319
>50	1.9158103063495615E-4	0.00937281997081132
>100	9.528862684182178E-5	0.03143590836420861
>500	0.0	0.0
>1k	0.0	0.0
>5k	0.0	0.0
>10k+	0.0	0.0
>>END_MODULE
>>Overrepresented sequences	pass
>>END_MODULE
>>Adapter Content	pass
#Position	Illumina Universal Adapter	Illumina Small RNA 3' Adapter	Illumina Small RNA 5' Adapter	Nextera Transposase Sequence	SOLID Small RNA Adapter
1	0.0	0.0	0.0	0.0	0.0
2	0.0	0.0	0.0	0.0	0.0
3	0.0	0.0	0.0	0.0	0.0
4	0.0	0.0	0.0	0.0	0.0
5	0.0	0.0	0.0	7.342683016374182E-5	0.0
6	7.342683016374182E-5	0.0	0.0	7.342683016374182E-5	0.0
7	7.342683016374182E-5	0.0	0.0	1.4685366032748365E-4	0.0
8	7.342683016374182E-5	0.0	0.0	1.4685366032748365E-4	0.0
9	7.342683016374182E-5	0.0	0.0	1.4685366032748365E-4	0.0
10-14	1.1748292826198691E-4	4.4056098098245096E-5	0.0	2.202804904912255E-4	0.0
15-19	2.79021954622219E-4	7.342683016374182E-5	0.0	2.6433658858947056E-4	0.0
20-24	4.993024451134444E-4	1.1748292826198691E-4	0.0	3.083926866877157E-4	0.0
25-29	5.139878111461928E-4	3.5244878478596077E-4	2.937073206549673E-5	3.6713415081870916E-4	0.0
30-34	6.314707394081798E-4	6.608414714736765E-4	7.342683016374182E-5	4.6993171304794766E-4	0.0
35-39	6.608414714736765E-4	6.608414714736765E-4	1.3216829429473528E-4	6.608414714736765E-4	0.0
40-44	7.342683016374183E-4	6.608414714736765E-4	1.4685366032748365E-4	6.608414714736765E-4	0.0
45-49	8.076951318011602E-4	6.608414714736765E-4	1.4685366032748365E-4	7.63639033702915E-4	0.0
50-54	8.664365959321537E-4	6.608414714736765E-4	1.4685366032748365E-4	8.958073279976504E-4	0.0
55-59	8.81121961964902E-4	6.608414714736765E-4	1.4685366032748365E-4	9.98604890226889E-4	0.0
60-64	8.81121961964902E-4	6.608414714736765E-4	1.4685366032748365E-4	0.0010279756222923856	0.0
65-69	9.692341581613922E-4	6.608414714736765E-4	1.4685366032748365E-4	0.0011601439165871209	0.0
70-74	0.0011014024524561275	6.608414714736765E-4	1.4685366032748365E-4	0.001306997576914605	0.0
75-79	0.0011014024524561275	6.608414714736765E-4	1.4685366032748365E-4	0.0015272780674058302	0.0
80-84	0.0012482561127836111	7.1958293560467E-4	1.4685366032748365E-4	0.0016741317277333139	0.0
85-89	0.001277626844849108	7.342683016374183E-4	1.4685366032748365E-4	0.0019237829502900359	0.0
90-94	0.001321682942947353	8.076951318011602E-4	1.4685366032748365E-4	0.0022762317350759967	0.0
95-99	0.0013510536750128495	8.076951318011602E-4	1.4685366032748365E-4	0.002643365885894706	0.0
100-104	0.00143916587120934	8.664365959321537E-4	1.4685366032748365E-4	0.002819590278287686	0.0
105-109	0.0014979073353403333	8.81121961964902E-4	1.4685366032748365E-4	0.0032454658932373885	0.0
110-114	0.0015419634334385784	8.81121961964902E-4	1.4685366032748365E-4	0.0037741390704163305	0.0
115-119	0.0015419634334385784	8.81121961964902E-4	1.4685366032748365E-4	0.004126587855202291	0.0
120-124	0.0015566487994713267	8.81121961964902E-4	1.4685366032748365E-4	0.004567148836184742	0.0
125-129	0.0016153902636023205	8.81121961964902E-4	1.4685366032748365E-4	0.005095822013363683	0.0
130-134	0.0016153902636023205	8.81121961964902E-4	1.4685366032748365E-4	0.005639180556575372	0.0
135-139	0.0016153902636023205	9.251780600631471E-4	1.4685366032748365E-4	0.006153168367721566	0.0
140-144	0.0016153902636023205	0.001042660988325134	1.4685366032748365E-4	0.006858065937293487	0.0
145-149	0.0016153902636023205	0.0011601439165871206	1.4685366032748365E-4	0.007709817167192892	0.0
150-154	0.0016153902636023205	0.0011748292826198692	1.4685366032748365E-4	0.00864968059328879	0.0
155-159	0.0016153902636023205	0.0012923122108818564	1.4685366032748365E-4	0.009604229385417431	0.0
160-164	0.0016153902636023205	0.0013510536750128495	1.4685366032748365E-4	0.010617519641677068	0.0
165-169	0.0016153902636023205	0.0013951097731110947	1.4685366032748365E-4	0.011733607460165944	0.0
170-174	0.0016153902636023205	0.001409795139143843	1.4685366032748365E-4	0.012820324546589323	0.0
175-179	0.0016741317277333139	0.001571334165504075	1.4685366032748365E-4	0.014347602613995153	0.0
180-184	0.0017035024597988105	0.0016153902636023205	1.4685366032748365E-4	0.016036419707761214	0.0
185-189	0.001762243923929804	0.0016300756296350686	1.4685366032748365E-4	0.018121741684411483	0.0
190-194	0.0018063000220280487	0.0016888170937660624	1.4685366032748365E-4	0.020867905132535426	0.0
195-199	0.0019090975842572875	0.001835670754093546	1.4685366032748365E-4	0.024245539320067556	0.0
200-204	0.0019825244144210294	0.002011895146486526	1.4685366032748365E-4	0.027006388134224246	0.0
205-209	0.0019825244144210294	0.002055951244584771	1.4685366032748365E-4	0.03127982964975402	1.4685366032748364E-5
210-214	0.0019825244144210294	0.002055951244584771	1.4685366032748365E-4	0.03614068580659373	7.342683016374182E-5
215-219	0.002011895146486526	0.002085321976650268	1.4685366032748365E-4	0.04242602246861003	7.342683016374182E-5
220-224	0.00215874880681401	0.0021293780747485133	1.4685366032748365E-4	0.04915192011160878	7.342683016374182E-5
225-229	0.002202804904912255	0.0021881195388795066	1.4685366032748365E-4	0.05618621044129525	7.342683016374182E-5
230-234	0.002202804904912255	0.002202804904912255	1.4685366032748365E-4	0.06433658858947058	7.342683016374182E-5
235-239	0.002202804904912255	0.002202804904912255	1.4685366032748365E-4	0.07285410088846464	7.342683016374182E-5
240	0.002202804904912255	0.002202804904912255	1.4685366032748365E-4	0.0737205374843968	7.342683016374182E-5
>>END_MODULE
