##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	ERR1795073_1.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	848614
Sequences flagged as poor quality	0
Sequence length	35-251
%GC	56
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1111	70-74	0.17561758623367751
1111	75-79	-0.019106419622126225
1111	80-84	0.14333825062190897
1111	85-89	0.30772448348708537
1111	90-94	0.2291231141312693
1111	95-99	0.16515947956425947
1111	100-104	-0.21508846360895006
1111	105-109	-0.0014938682288629934
1111	110-114	0.1355312002701723
1111	115-119	0.14565506772216708
1111	120-124	-0.011601764090848121
1111	125-129	0.13791346039041485
1111	130-134	0.4154143611163619
1111	135-139	0.08200014797015598
1111	140-144	0.14011150572311237
1111	145-149	0.05873610861920042
1111	150-154	-0.10924248208974063
1111	155-159	-0.001266014807299598
1111	160-164	0.12141858862585764
1111	165-169	-0.22330113644723326
1111	170-174	-0.13041144492517986
1111	175-179	-0.12245372458504988
1111	180-184	-0.011688042697095113
1111	185-189	-0.22947464455370437
1111	190-194	0.06926868457083657
1111	195-199	-0.07149934230670141
1111	200-204	0.02123848302372977
1111	205-209	0.189064776157835
1111	210-214	0.012670258197658768
1111	215-219	-0.19810671217194908
1111	220-224	-0.15637544456217967
1111	225-229	0.20439662563975247
1111	230-234	0.22983082299048618
1111	235-239	0.1843623568950754
1111	240-244	0.20417197286404942
1111	245-249	0.17551386006680048
1111	250-251	-0.13692164131319728
1112	1	-0.37413739738526175
1112	2	-0.2070600470824786
1112	3	-0.2782646998741072
1112	4	-0.3245543092155856
1112	5	-0.3014555909133989
1112	6	-0.09631856671556704
1112	7	-0.16473837357265353
1112	8	-0.06436142994851224
1112	9	-0.34098087803024413
1112	10-14	-0.03960533530347021
1112	15-19	-0.15422193512710436
1112	20-24	-0.03909044254476157
1112	25-29	0.10994686931063313
1112	30-34	-0.08570042409829881
1112	35-39	-0.03161594272858537
1112	40-44	-0.07465895062426853
1112	45-49	-0.07721152352172567
1112	50-54	0.028277589885178145
1112	55-59	-0.004627913555758312
1112	60-64	-0.0726385203188471
1112	65-69	-0.28414968676748487
1112	70-74	-0.09194885218271054
1112	75-79	-0.3088854016485385
1112	80-84	0.062229418537697256
1112	85-89	0.0013233462631347948
1112	90-94	-0.09260974713792791
1112	95-99	-0.15878818251539428
1112	100-104	-0.3000279328142952
1112	105-109	-0.08661400775434913
1112	110-114	-0.019900978993852902
1112	115-119	-0.14995227194305727
1112	120-124	-0.2306193411547781
1112	125-129	-0.010205471908030006
1112	130-134	0.002443153411768151
1112	135-139	-0.18487596176633048
1112	140-144	-0.15862980690949513
1112	145-149	-0.029623456026392603
1112	150-154	-0.1179652700104512
1112	155-159	-0.17063405052773106
1112	160-164	-0.1309157381323942
1112	165-169	-0.04956462079194068
1112	170-174	-0.02034599061467901
1112	175-179	-0.01604414164952317
1112	180-184	0.011570106785718792
1112	185-189	-0.3072786364089737
1112	190-194	-0.06855912763525396
1112	195-199	-0.5000317281308355
1112	200-204	-0.5612125126217933
1112	205-209	-0.2145650281392264
1112	210-214	-0.49100063134923744
1112	215-219	-0.7388586991193584
1112	220-224	-0.6029519502592464
1112	225-229	-0.38585281288099793
1112	230-234	-0.1407595174173224
1112	235-239	-0.3421063237296842
1112	240-244	-0.31250702101877437
1112	245-249	-0.5443001811034236
1112	250-251	-0.6199865967539395
1113	1	-0.38093589853387755
1113	2	-0.3037091160559058
1113	3	-0.403917341024119
1113	4	-0.3170203660579034
1113	5	-0.08740924071708633
1113	6	0.019704448806528774
1113	7	-0.031071398835536
1113	8	0.2859652646328783
1113	9	0.05135868153983125
1113	10-14	0.023871299270673774
1113	15-19	-0.16020533090565436
1113	20-24	-0.01880693323450089
1113	25-29	0.16052876091859503
1113	30-34	0.09584080221047486
1113	35-39	0.022555050988010805
1113	40-44	0.19439040789891493
1113	45-49	-0.10379017834411997
1113	50-54	0.012221664601923976
1113	55-59	0.03571846431734116
1113	60-64	-0.06765290142092084
1113	65-69	-0.20200572760880675
1113	70-74	-0.03731230359563398
1113	75-79	-0.19255333942182773
1113	80-84	-0.10396386906267452
1113	85-89	-0.035698694515545526
1113	90-94	-0.09577433880698294
1113	95-99	-0.40189251676611093
1113	100-104	-0.20112065417780656
1113	105-109	-0.04284534575401722
1113	110-114	0.1443865635499577
1113	115-119	-0.09263633674640204
1113	120-124	-0.0981299598493024
1113	125-129	-0.06258683734176174
1113	130-134	-0.02603000875943451
1113	135-139	-0.0921607944929761
1113	140-144	-0.12985449840896734
1113	145-149	-0.10068422671855615
1113	150-154	-0.11932148909325946
1113	155-159	-0.310561170463572
1113	160-164	-0.4069255254684876
1113	165-169	-0.2998490180656006
1113	170-174	-0.3300338660862465
1113	175-179	-0.1608852778087808
1113	180-184	-0.3857025129229257
1113	185-189	-0.4501886046186172
1113	190-194	-0.32284197177906293
1113	195-199	-0.5306400248401815
1113	200-204	-0.5847418742007733
1113	205-209	-0.30717905172871696
1113	210-214	-0.5726480110886598
1113	215-219	-0.599555621190774
1113	220-224	-0.42544726038880043
1113	225-229	-0.5810826216854004
1113	230-234	-0.22509534775707607
1113	235-239	-0.5817256573125782
1113	240-244	-0.5258313331367788
1113	245-249	-0.7405462333835295
1113	250-251	-0.7295781354833686
1114	1	-0.5607506849766644
1114	2	-0.2242826470186472
1114	3	-0.18591913092126333
1114	4	-0.36225237778685226
1114	5	-0.24447705585769341
1114	6	0.04656310552431364
1114	7	-0.31646895869010905
1114	8	-0.5189457114209546
1114	9	-0.4471791061663879
1114	10-14	-0.3252022640265366
1114	15-19	-0.25704779434926195
1114	20-24	-0.3753074195535504
1114	25-29	-0.2797585080256084
1114	30-34	-0.38300490509620033
1114	35-39	-0.5310542143405215
1114	40-44	-0.23674368073108099
1114	45-49	-0.6076457380394515
1114	50-54	-0.5516109058287739
1114	55-59	-0.7381079886288475
1114	60-64	-0.7643855112906621
1114	65-69	-0.7642071690203025
1114	70-74	-0.813728847437261
1114	75-79	-0.8748294507613465
1114	80-84	-0.9575954821372434
1114	85-89	-0.7690512180673252
1114	90-94	-0.996751020904469
1114	95-99	-0.9400417497560696
1114	100-104	-0.8165835638715748
1114	105-109	-0.9295981660068904
1114	110-114	-0.2732953508951752
1114	115-119	-0.8424271946037933
1114	120-124	-1.533763840819617
1114	125-129	-1.6075721573300754
1114	130-134	-1.3410210741773625
1114	135-139	-1.6051569444392868
1114	140-144	-1.9219795677210243
1114	145-149	-2.1480472426808888
1114	150-154	-2.075363267771287
1114	155-159	-2.2833425356143877
1114	160-164	-2.2984950393197536
1114	165-169	-2.1218681054689483
1114	170-174	-2.279578436302586
1114	175-179	-1.4758159427227397
1114	180-184	-1.6575142217499135
1114	185-189	-2.2237243693005766
1114	190-194	-2.5694570992448647
1114	195-199	-2.9958448376530704
1114	200-204	-2.942552837094855
1114	205-209	-2.5754359026761016
1114	210-214	-3.3798994720229842
1114	215-219	-3.9592700858041177
1114	220-224	-3.470719783690676
1114	225-229	-3.7527370546318934
1114	230-234	-3.67133805968151
1114	235-239	-4.258473485509313
1114	240-244	-3.9046879126570317
1114	245-249	-3.787181644517304
1114	250-251	-2.6182120751370874
2101	1	-0.05053137743537661
2101	2	0.10742895256250762
2101	3	0.134939474504705
2101	4	0.09347663068314915
2101	5	0.0644893228657395
2101	6	-0.10401131851046586
2101	7	-0.03293790343371228
2101	8	0.11852367295469435
2101	9	-0.09926884330062791
2101	10-14	-0.06204621895098228
2101	15-19	-0.12685758261940805
2101	20-24	0.013311802851220023
2101	25-29	-0.08493194669063087
2101	30-34	-0.09508349168594776
2101	35-39	-0.08457304018950396
2101	40-44	0.007693164095130101
2101	45-49	-0.013388768918261462
2101	50-54	0.050220894465930144
2101	55-59	0.036712664115718496
2101	60-64	0.010818619063009294
2101	65-69	0.04093682271617638
2101	70-74	0.07458687448504264
2101	75-79	0.12763621632016253
2101	80-84	0.11144976554842145
2101	85-89	0.05475687176485877
2101	90-94	0.2436239389239816
2101	95-99	0.06736965429837483
2101	100-104	0.06962072357178783
2101	105-109	0.027668102445382203
2101	110-114	0.15791149283865735
2101	115-119	0.11417660025530552
2101	120-124	0.17578029478826096
2101	125-129	0.23960994214321119
2101	130-134	0.15551314760340063
2101	135-139	-0.04427460725451482
2101	140-144	0.21943181536744305
2101	145-149	0.18458108013417274
2101	150-154	0.12140249194361985
2101	155-159	-0.05002145797288193
2101	160-164	0.13189076076832862
2101	165-169	0.1422443191835825
2101	170-174	0.2090269330221446
2101	175-179	0.038435381507007094
2101	180-184	0.12541284675471331
2101	185-189	0.175290419935493
2101	190-194	0.0695878344693952
2101	195-199	0.06303237045956678
2101	200-204	0.08241724198725109
2101	205-209	-0.13804946446998656
2101	210-214	-0.044585542026936764
2101	215-219	0.026609128350123967
2101	220-224	0.11781081509071356
2101	225-229	0.0024091518667077594
2101	230-234	-0.06438550484430294
2101	235-239	0.05282171930991453
2101	240-244	0.1457187902698891
2101	245-249	-0.040360843259598767
2101	250-251	-0.13269698242313765
2102	1	0.23145700574695383
2102	2	0.05105217194743972
2102	3	0.03398531420960893
2102	4	0.09346087302766648
2102	5	-0.16605476842452305
2102	6	-0.3102783436295411
2102	7	-0.1562881454164966
2102	8	-0.053557461158021624
2102	9	-0.21170999188298367
2102	10-14	-0.20793141552431393
2102	15-19	-0.2669261489742141
2102	20-24	-0.3367620525948922
2102	25-29	-0.4755514828948719
2102	30-34	-0.42337752679673457
2102	35-39	-0.22860181068946872
2102	40-44	-0.31277401942281813
2102	45-49	-0.29234618573811133
2102	50-54	-0.20761682881469312
2102	55-59	-0.3120389216709185
2102	60-64	-0.41268186470504986
2102	65-69	-0.16661048381227772
2102	70-74	-0.2889655193195111
2102	75-79	-0.15337548240620436
2102	80-84	-0.2515103841859343
2102	85-89	-0.33399791763122266
2102	90-94	-0.13127071554179537
2102	95-99	-0.21994962240583504
2102	100-104	-0.35409479790445175
2102	105-109	-0.36699957854291654
2102	110-114	-0.46224705530165977
2102	115-119	-0.3915163739035208
2102	120-124	-0.46859173817650657
2102	125-129	-0.24328505831058322
2102	130-134	-0.2691065336132752
2102	135-139	-0.38554702975942945
2102	140-144	-0.10881287595475442
2102	145-149	0.018054078545873153
2102	150-154	0.0306164840772567
2102	155-159	-0.11126558100079365
2102	160-164	0.15640545287708818
2102	165-169	-0.0021318904320395404
2102	170-174	0.08818824906654754
2102	175-179	-0.004827135194304333
2102	180-184	0.09308151579107005
2102	185-189	0.149839811474358
2102	190-194	-0.10998176753928135
2102	195-199	0.13865610750740132
2102	200-204	0.11554418403093791
2102	205-209	-0.11099487671114616
2102	210-214	0.08046436174717542
2102	215-219	0.14083639912725943
2102	220-224	0.20685329483101356
2102	225-229	0.05479348474460721
2102	230-234	-0.21155126603825636
2102	235-239	0.06887514243806692
2102	240-244	0.11222933021195658
2102	245-249	0.2028117602414916
2102	250-251	0.15546860229764903
2103	1	0.048925218776844304
2103	2	0.051926636476281374
2103	3	0.09038989057397373
2103	4	0.012550304551929514
2103	5	0.02496776471841855
2103	6	0.023848741525590356
2103	7	0.1284399957375797
2103	8	0.16651380585621212
2103	9	-0.33933938127060514
2103	10-14	-0.008879674528159853
2103	15-19	0.08670306330666477
2103	20-24	0.0739729219275631
2103	25-29	-0.022899032733818103
2103	30-34	0.09296564334011492
2103	35-39	0.12126158402659115
2103	40-44	3.1814646091987697E-4
2103	45-49	0.11105710138907199
2103	50-54	0.21265133803974834
2103	55-59	0.1943815975630372
2103	60-64	0.21922002452652833
2103	65-69	0.21559528662213978
2103	70-74	0.17478856399186782
2103	75-79	0.27189311733935995
2103	80-84	0.1321275492942604
2103	85-89	0.28261710613694646
2103	90-94	0.364893226332363
2103	95-99	0.2851086949457198
2103	100-104	0.3017700309512463
2103	105-109	0.3643433047471447
2103	110-114	-0.03413459728403012
2103	115-119	0.20811152831382884
2103	120-124	0.31290786797495684
2103	125-129	0.3755202796274375
2103	130-134	0.35128245720245843
2103	135-139	0.17897457517625526
2103	140-144	0.443692197313986
2103	145-149	0.20086123918584775
2103	150-154	0.24958614183196204
2103	155-159	0.23128938138859922
2103	160-164	0.22863082262370682
2103	165-169	0.3090414002882511
2103	170-174	0.307151747532167
2103	175-179	0.08656863252940639
2103	180-184	0.2885601239239932
2103	185-189	0.4598413054420334
2103	190-194	0.25952826439073107
2103	195-199	0.3700685393712888
2103	200-204	0.5370118766712011
2103	205-209	0.39875873779394055
2103	210-214	0.17355963708036626
2103	215-219	0.30680380232607973
2103	220-224	0.19014662977281205
2103	225-229	0.3997554733454578
2103	230-234	0.1194378410619592
2103	235-239	0.46970739160648023
2103	240-244	0.5733785479548636
2103	245-249	0.29831044315324107
2103	250-251	0.34179119968451843
2104	1	0.19476046117927837
2104	2	0.1481227801829732
2104	3	0.1786511363324692
2104	4	0.16384066264789254
2104	5	0.05383637926222917
2104	6	-0.09679939709545238
2104	7	0.18022498191010072
2104	8	0.25264683827147394
2104	9	0.15270838436993728
2104	10-14	0.01929314202401855
2104	15-19	-0.048656033434788526
2104	20-24	0.087908784860943
2104	25-29	-0.059274335867733896
2104	30-34	0.18998380311833785
2104	35-39	0.05686148839624394
2104	40-44	-0.029093026051391746
2104	45-49	0.1417578039669536
2104	50-54	0.008201813414473236
2104	55-59	0.22364901566874096
2104	60-64	0.17038046918575844
2104	65-69	0.1093608317649668
2104	70-74	0.1025886397209419
2104	75-79	0.25243010210326844
2104	80-84	0.11974967793480573
2104	85-89	-0.050829512815674605
2104	90-94	0.11859940987077522
2104	95-99	0.13196530124850625
2104	100-104	0.16432694662555036
2104	105-109	0.2574831580236676
2104	110-114	-0.4400970696844695
2104	115-119	0.012984966716864221
2104	120-124	0.10109190777413346
2104	125-129	0.2201143524539262
2104	130-134	0.12511694393710115
2104	135-139	0.013175330862601697
2104	140-144	0.3770150181807921
2104	145-149	0.17050349747578508
2104	150-154	0.10818616288042193
2104	155-159	0.2800019397168043
2104	160-164	0.34220487087313245
2104	165-169	0.28119309274867277
2104	170-174	0.24232104185617942
2104	175-179	0.19025393393447843
2104	180-184	0.30613424301806447
2104	185-189	0.43069943780371744
2104	190-194	0.36186895399893615
2104	195-199	0.5234785139499891
2104	200-204	0.5209151739154336
2104	205-209	0.38116638768151745
2104	210-214	0.4252805555482908
2104	215-219	0.6014174428484864
2104	220-224	0.5296659618139472
2104	225-229	0.3845223253963752
2104	230-234	0.4153483397250497
2104	235-239	0.5876382613063704
2104	240-244	0.4700421634319092
2104	245-249	0.205132502265446
2104	250-251	0.3151815476581703
2105	1	0.15341732995914015
2105	2	0.07198473439531483
2105	3	0.03304211290813441
2105	4	0.06653281984925741
2105	5	0.04651335102167309
2105	6	-0.32110632721930443
2105	7	-0.11526466064857033
2105	8	0.003185967565855208
2105	9	0.118888302542274
2105	10-14	-0.17580851414428622
2105	15-19	-0.04021707614494119
2105	20-24	0.07104423538267923
2105	25-29	-0.06884816558745399
2105	30-34	0.09605500859925797
2105	35-39	0.06685867558870484
2105	40-44	0.025909521325914397
2105	45-49	0.041048415058980936
2105	50-54	0.018192292264224363
2105	55-59	0.16083507289555854
2105	60-64	0.026412696218848453
2105	65-69	0.12723430752816256
2105	70-74	0.10265435637183629
2105	75-79	0.22076737274497304
2105	80-84	0.13601824226352477
2105	85-89	0.05950993179675379
2105	90-94	0.12534665888458107
2105	95-99	0.11944147063392307
2105	100-104	0.10242339876259621
2105	105-109	0.3075240742023837
2105	110-114	-0.1251404107394407
2105	115-119	0.002770901455662056
2105	120-124	0.05109661058946813
2105	125-129	0.07881775050474715
2105	130-134	-0.05725653996242386
2105	135-139	-0.006791510791437361
2105	140-144	0.1237417089092574
2105	145-149	0.10560740056043016
2105	150-154	-0.12279342553085115
2105	155-159	0.09615594854781051
2105	160-164	0.00974459512926984
2105	165-169	-0.0066783670122916305
2105	170-174	0.15353107639101893
2105	175-179	0.024778594635243678
2105	180-184	-0.001754978390316353
2105	185-189	0.18838371237617935
2105	190-194	0.045131227448507616
2105	195-199	0.09300654876384584
2105	200-204	0.31675541403566854
2105	205-209	-0.09022635798229572
2105	210-214	-0.12039421653918936
2105	215-219	0.2963959362527433
2105	220-224	0.25204401944720445
2105	225-229	0.1842194245578952
2105	230-234	0.02425718393111964
2105	235-239	0.23954633190284014
2105	240-244	0.22567587237134745
2105	245-249	0.08620079483855037
2105	250-251	0.26125156172660624
2106	1	0.25618289283622886
2106	2	0.10560399152657851
2106	3	0.1312085620476111
2106	4	0.16246772140610233
2106	5	0.12998444018298727
2106	6	-0.30572255833605055
2106	7	-0.13330272830539514
2106	8	-0.03223490909776672
2106	9	-0.04045677144944193
2106	10-14	-0.17213879229999662
2106	15-19	0.04736491804909093
2106	20-24	0.04951042206555201
2106	25-29	-0.04707396165778732
2106	30-34	0.05564644252778095
2106	35-39	-0.06400951273096922
2106	40-44	0.02418672695911539
2106	45-49	-0.06790027859709369
2106	50-54	-0.13925038371894516
2106	55-59	-0.020186889230593863
2106	60-64	-0.20552037309786897
2106	65-69	-0.015167302634274904
2106	70-74	-0.1809350755339949
2106	75-79	-0.06609522710185445
2106	80-84	-0.016936144479224424
2106	85-89	-0.053882024737980316
2106	90-94	-0.09337331889657463
2106	95-99	-0.07394058141817084
2106	100-104	-0.08613548611848643
2106	105-109	0.050305473609718376
2106	110-114	-0.32615464905609315
2106	115-119	-0.211180276996366
2106	120-124	-0.25258864084442934
2106	125-129	-0.11383237355625653
2106	130-134	-0.22836706284440567
2106	135-139	-0.28440705210605444
2106	140-144	-0.19400783053068693
2106	145-149	-0.22796706746202489
2106	150-154	-0.2703608167320013
2106	155-159	-0.1806107579146854
2106	160-164	-0.3393213647723101
2106	165-169	-0.19321147984322096
2106	170-174	-0.20239944140237043
2106	175-179	-0.010208177799029272
2106	180-184	-0.2628211269514722
2106	185-189	-0.1378232430666273
2106	190-194	-0.15052068910085836
2106	195-199	0.08725100745355263
2106	200-204	0.13823313505307766
2106	205-209	-0.11138482618905243
2106	210-214	0.10062497348596366
2106	215-219	0.1041705440932219
2106	220-224	0.39257161425226883
2106	225-229	0.23617893035178383
2106	230-234	7.613957217742495E-4
2106	235-239	0.21996197993866318
2106	240-244	0.16705442251271307
2106	245-249	0.2144052360469466
2106	250-251	0.16161508484509213
2107	1	0.1683679259916886
2107	2	0.081371051374731
2107	3	0.04436299264969534
2107	4	0.014812256037110672
2107	5	0.021905939615287195
2107	6	0.09220478076775862
2107	7	-0.027082184065577053
2107	8	0.15824769713758258
2107	9	0.07712841094132727
2107	10-14	0.03418431379047604
2107	15-19	0.05520772263500362
2107	20-24	0.15909504823375897
2107	25-29	0.21396507671590825
2107	30-34	0.20116537455385242
2107	35-39	0.183141557951771
2107	40-44	0.21933667202505802
2107	45-49	0.055737655294620936
2107	50-54	0.1617384671784876
2107	55-59	0.0694005994967597
2107	60-64	0.13680967432732416
2107	65-69	0.11126598992833436
2107	70-74	0.07053359919687097
2107	75-79	0.17237102857484388
2107	80-84	0.091133596550236
2107	85-89	0.2537331272141685
2107	90-94	0.2656589970290426
2107	95-99	0.2808960630052795
2107	100-104	0.4022243277747961
2107	105-109	0.4212026436957217
2107	110-114	0.2271442263328396
2107	115-119	0.19092453179646895
2107	120-124	0.3514564994241738
2107	125-129	0.2976046235163139
2107	130-134	0.23731156066420311
2107	135-139	0.23023815805334635
2107	140-144	0.2943685399193612
2107	145-149	0.3600932368007932
2107	150-154	0.34180175930446666
2107	155-159	0.3318019279653157
2107	160-164	0.35888848867893586
2107	165-169	0.315934748170811
2107	170-174	0.41919150211030143
2107	175-179	0.5347337784524342
2107	180-184	0.23659331539141704
2107	185-189	0.34503548074320634
2107	190-194	0.25534651430724153
2107	195-199	0.5211052476362994
2107	200-204	0.39775061448813176
2107	205-209	0.20289754020603112
2107	210-214	0.2722555347373543
2107	215-219	0.17285786316847407
2107	220-224	0.45826800495952824
2107	225-229	0.5547342191326905
2107	230-234	0.4747251091542495
2107	235-239	0.6513774357070012
2107	240-244	0.3689529996678438
2107	245-249	0.5356617596683364
2107	250-251	0.29821042368596196
2108	1	0.023100756134425637
2108	2	0.06463455098933935
2108	3	0.10765340234982546
2108	4	0.05555291897536563
2108	5	0.04142900197871313
2108	6	-1.586475857564551E-4
2108	7	-0.22086754866329983
2108	8	0.02476860981823137
2108	9	0.0750379777568142
2108	10-14	0.05515207501249364
2108	15-19	0.031306352730673837
2108	20-24	0.1211779621069482
2108	25-29	0.05525583437270143
2108	30-34	0.013319296364869615
2108	35-39	0.1149406310403549
2108	40-44	0.183779155458069
2108	45-49	0.13382809061771894
2108	50-54	0.21533130011124513
2108	55-59	0.12973899688614665
2108	60-64	0.23426758437912554
2108	65-69	0.1781711822673273
2108	70-74	0.1451354485937557
2108	75-79	0.1381197860936112
2108	80-84	0.07922367040237788
2108	85-89	0.12729386109459284
2108	90-94	0.14762218730971455
2108	95-99	0.20014814611418785
2108	100-104	0.29675140887689366
2108	105-109	0.3259830745726191
2108	110-114	0.23199881291280633
2108	115-119	0.35815577946901556
2108	120-124	0.39631162248153373
2108	125-129	0.3856154175776467
2108	130-134	0.335964695349638
2108	135-139	0.28831069390398056
2108	140-144	0.3204468756057892
2108	145-149	0.36146859842038026
2108	150-154	0.42694914663612593
2108	155-159	0.3863910834336579
2108	160-164	0.366204603627466
2108	165-169	0.20601695225295202
2108	170-174	0.2956081710563154
2108	175-179	0.3305346901575774
2108	180-184	0.2842387376018749
2108	185-189	0.1783609164349116
2108	190-194	0.2500040769588523
2108	195-199	0.4810438505415391
2108	200-204	0.4306706131655531
2108	205-209	0.4210333273260005
2108	210-214	0.5185496354556989
2108	215-219	0.34052829887589553
2108	220-224	0.25304225666784674
2108	225-229	0.33846535272517997
2108	230-234	0.15537424899881813
2108	235-239	0.631108267598318
2108	240-244	0.39882468625604517
2108	245-249	0.4182949577894135
2108	250-251	0.3157538554301986
2109	1	-0.007642847008696663
2109	2	0.02047395196009205
2109	3	0.03590069695557219
2109	4	0.009943930992626804
2109	5	-0.07103748865668535
2109	6	0.010201933847433509
2109	7	0.03452686278559014
2109	8	0.06684651372466277
2109	9	0.09957600167685854
2109	10-14	-0.020149480118831775
2109	15-19	-0.06044686146531575
2109	20-24	0.0368155383874651
2109	25-29	0.10686255606768924
2109	30-34	0.020679537536892667
2109	35-39	0.1422958542530992
2109	40-44	0.10816183007047186
2109	45-49	0.0990880351412784
2109	50-54	0.0338196340953445
2109	55-59	-0.058910958817058656
2109	60-64	0.2328673905330092
2109	65-69	0.18256046748088295
2109	70-74	0.12124847701366548
2109	75-79	0.15936239804035068
2109	80-84	0.1521129271639623
2109	85-89	0.14355904990079438
2109	90-94	0.1219001422474264
2109	95-99	0.21788472548173843
2109	100-104	0.2688728734446997
2109	105-109	0.26766555932501745
2109	110-114	0.08415233221049334
2109	115-119	0.2164801989155265
2109	120-124	0.25219946557713513
2109	125-129	0.2561590339909259
2109	130-134	0.19234613644390208
2109	135-139	0.3092066838573757
2109	140-144	0.037911624154624235
2109	145-149	0.2314301336768878
2109	150-154	0.35754352504289244
2109	155-159	0.35694536265607013
2109	160-164	0.23562126329024125
2109	165-169	0.29271018753499334
2109	170-174	0.1712776606961839
2109	175-179	0.23610624916904044
2109	180-184	0.19184455464441186
2109	185-189	0.13623205407761674
2109	190-194	0.29585496027805647
2109	195-199	0.4048814247381074
2109	200-204	0.33044837656360215
2109	205-209	0.4051620632131474
2109	210-214	0.4446742664250394
2109	215-219	0.3400084282557003
2109	220-224	0.19327557608736612
2109	225-229	0.361820990461581
2109	230-234	0.22932190414854148
2109	235-239	0.17248455588235245
2109	240-244	0.1049817870981542
2109	245-249	0.07186767914339143
2109	250-251	0.09707530999319047
2110	1	-0.0375472393417553
2110	2	0.02630343235054511
2110	3	-0.15526904297568933
2110	4	-0.07967413136505996
2110	5	-0.04369268368314749
2110	6	-0.01676982975690322
2110	7	-0.05687350833603233
2110	8	-0.03684458882418795
2110	9	0.03197523360431376
2110	10-14	-0.04063372708355928
2110	15-19	-0.0928897239622728
2110	20-24	-0.09982968967170791
2110	25-29	0.03798459033427548
2110	30-34	-0.0050810850887828
2110	35-39	-0.11211219147890006
2110	40-44	-0.10370321263977189
2110	45-49	-0.13897983323035845
2110	50-54	-0.12496461245782342
2110	55-59	-0.17667465226275425
2110	60-64	0.08691319753919657
2110	65-69	-0.03252048960408871
2110	70-74	-0.06486815400359802
2110	75-79	-0.15615216777957386
2110	80-84	-0.13158720305796834
2110	85-89	-0.08847235728645586
2110	90-94	0.04773914432590942
2110	95-99	-0.018230386902885698
2110	100-104	-0.09481084288882613
2110	105-109	-0.01793486784526266
2110	110-114	-0.018718123237270845
2110	115-119	-0.036936887893489256
2110	120-124	0.001447512397980688
2110	125-129	0.028791027001368263
2110	130-134	-0.13193961775407814
2110	135-139	0.0775884646964684
2110	140-144	-0.22143439871170045
2110	145-149	-0.07451128738454571
2110	150-154	0.07096414447558175
2110	155-159	-0.005462568607399021
2110	160-164	-0.15840441978894404
2110	165-169	-0.10888857365416982
2110	170-174	-0.2584564259538027
2110	175-179	-0.1605682759206104
2110	180-184	-0.1691695550052401
2110	185-189	-0.1544648123360659
2110	190-194	-0.045071827221981664
2110	195-199	-0.011384555109344774
2110	200-204	-0.19031802852859414
2110	205-209	0.013646283511718593
2110	210-214	0.23728099628002042
2110	215-219	0.030171198492908502
2110	220-224	0.001155147431965986
2110	225-229	-0.042141445788800524
2110	230-234	-0.026308963451839418
2110	235-239	-0.2299449388614967
2110	240-244	-0.6267767861921811
2110	245-249	-0.25156829078466103
2110	250-251	0.05925862085934952
2111	1	0.19117765771605377
2111	2	-0.08640509473538316
2111	3	-0.042608604873002776
2111	4	-0.03430770755323209
2111	5	-0.089665094409078
2111	6	-0.2323388297799056
2111	7	-0.06221226181262551
2111	8	-0.08456704418852468
2111	9	-0.05055356775313413
2111	10-14	-0.09065934898146821
2111	15-19	-0.016610124316756014
2111	20-24	-0.1052480145319663
2111	25-29	0.015607767690596575
2111	30-34	-0.03352732894484234
2111	35-39	-0.0015652415663822694
2111	40-44	0.07944905001996005
2111	45-49	-0.1254366644805529
2111	50-54	-0.016227913584160092
2111	55-59	-0.15810794139401452
2111	60-64	0.07634219950083576
2111	65-69	-0.05075630367772277
2111	70-74	-0.19534331197026233
2111	75-79	-0.09749545848581676
2111	80-84	-0.026494794444793968
2111	85-89	-0.002756051727047293
2111	90-94	-0.013324641862134001
2111	95-99	-0.047950691446217775
2111	100-104	-0.1078639803764645
2111	105-109	-0.0995587025666893
2111	110-114	0.051958385480133984
2111	115-119	0.08443697981117992
2111	120-124	0.04281243009054947
2111	125-129	0.08908647627752231
2111	130-134	0.06506500282397099
2111	135-139	0.16610214800844858
2111	140-144	-0.3829390033375688
2111	145-149	-0.4524982715044956
2111	150-154	-0.15921763797976496
2111	155-159	-0.08116149504571268
2111	160-164	-0.3416606180159363
2111	165-169	-0.29777090999167655
2111	170-174	-0.36561422107218533
2111	175-179	-0.45069902509246873
2111	180-184	-0.3304209668399878
2111	185-189	-0.7033990898145035
2111	190-194	-0.2104478486631578
2111	195-199	-0.4245439078250399
2111	200-204	-0.2791020818461476
2111	205-209	-0.3528987272877231
2111	210-214	-0.3419782123565014
2111	215-219	-0.4208407588848715
2111	220-224	-0.4443415831946993
2111	225-229	-0.24059298474887925
2111	230-234	0.019633103119147677
2111	235-239	-0.4577419495050776
2111	240-244	-0.29900978159886193
2111	245-249	-0.014073420519224555
2111	250-251	0.09420399075640162
2112	1	-0.06430813322306506
2112	2	-0.3834678415574544
2112	3	-0.09380330827318062
2112	4	-0.11780655963095654
2112	5	-0.1414797885657535
2112	6	-0.1875867697197151
2112	7	-0.1511655295396679
